nombre,tipo,zona,precio
Mazaya French Tobacco Molasses Orange (50 g) CM,tabaco-liar,nacional,1.5
Mazaya French Tobacco Molasses Pineapple & Mint  (50 g),tabaco-liar,nacional,2.5
Mazaya French Tobacco Molasses Pineapple & Mint  (50 g) CM,tabaco-liar,nacional,1.5
Mazaya French Tobacco Molasses Rainblow (50 g),tabaco-liar,nacional,2.5
Mazaya French Tobacco Molasses Rainblow (50 g) CM,tabaco-liar,nacional,1.5
Mazaya French Tobacco Molasses Tropicano (50 g),tabaco-liar,nacional,2.5
Mazaya French Tobacco Molasses Two Apple (50 g),tabaco-liar,nacional,2.5
Mazaya French Tobacco Molasses Two Apple (50 g) CM,tabaco-liar,nacional,1.5
"MC Brown (4,6)",otros,nacional,4
"MC Brown (4,6) CM",otros,nacional,3.3
"MC Cosmic Gold (3,8 g)",otros,nacional,3.6
"MC Cosmic Red (3,8 g)",otros,nacional,3.6
"MC Gold (4,6 g)",otros,nacional,4
"MC Gold (4,6 g) CM",otros,nacional,3.3
MC Gold Dispositivo (46 g),tabaco-liar,nacional,40
"MC Green Intense (4,6 g)",otros,nacional,4
"MC Green Intense (4,6 g) CM",otros,nacional,3.3
"MC Orange (4,6)",otros,nacional,4
"MC Orange (4,6) CM",otros,nacional,3.3
"MC Red (4,6 g)",otros,nacional,4
"MC Red (4,6 g) CM",otros,nacional,3.3
MC Red Dispositivo (46 g),tabaco-liar,nacional,40
"MC Violet (4,6 g)",otros,nacional,4
"MC Violet (4,6 g) CM",otros,nacional,3.3
McChrystal's Original & Genuine Snuff (4 g),tabaco-liar,nacional,1
McChrystal's Original & Genuine Snuff (4 g) CM,tabaco-liar,nacional,0.65
McChrystal's Original & Genuine Snuff Glacier (4 g),tabaco-liar,nacional,1
McChrystal's Original & Genuine Snuff Olde English (4 g),tabaco-liar,nacional,1
McChrystal's Original & Genuine Snuff Sunset (4 g),tabaco-liar,nacional,1
Mcconnell Black Parrot Special Cut (100 g),tabaco-liar,nacional,28
Mcconnell Boutique Blend (50 g),tabaco-liar,nacional,16.2
Mcconnell Covent Garden (50 g),tabaco-liar,nacional,16.2
Mcconnell Glen Piper (100 g),tabaco-liar,nacional,28
Mcconnell Highgate (50 g),tabaco-liar,nacional,19.8
Mcconnell Latakia Flake (50 g),tabaco-liar,nacional,18
Mcconnell Marylebone (50 g),tabaco-liar,nacional,16.2
Mcconnell Oriental (100 g),tabaco-liar,nacional,26
Mcconnell Pure 100% Cuba (50 g),tabaco-liar,nacional,16.2
Mcconnell Pure Latakia (50 g),tabaco-liar,nacional,18
Mcconnell Pure Perique (50 g),tabaco-liar,nacional,18
Mcconnell Pure Virginia (50 g),tabaco-liar,nacional,16.2
Mcconnell Red Virginia (100 g),tabaco-liar,nacional,28
Mcconnell Scottish Ck (100 g),tabaco-liar,nacional,28
Mecánicos Extra Filtro,otros,nacional,4.8
MEERAPFEL Meerapfel Churchill 7x47  (25),cigarrillos,nacional,55.8
MEERAPFEL Meerapfel Doble Robusto 5 3/4x52 (10),cigarrillos,nacional,99.2
MEERAPFEL Meerapfel La Estancia 52 (10),cigarrillos,nacional,34.9
MEERAPFEL Meerapfel La Estancia 56 (10),cigarrillos,nacional,38
MEERAPFEL Meerapfel La Estancia 60 (10),cigarrillos,nacional,39.8
MEERAPFEL Meerapfel Meir Pyramid 6 1/8 X 52 (25),cigarrillos,nacional,65.1
MEERAPFEL Meerapfel Meir Robusto 4 7/8 X 50 (25),cigarrillos,nacional,49.6
MERCATOR Fiesta (El Envase de 10),otros,nacional,2.1
MERCATOR Fiesta Naturel (El Envase de 10),otros,nacional,2.2
MERCATOR Mini (El Envase de 10),otros,nacional,2
MERCATOR Mini Mellow (El Envase de 10),otros,nacional,2
MERCATOR Primera Selección (El Envase de 10),otros,nacional,2.1
MINI DAVIDOFF Cigar 20*5 C Kubr Pack PW (El envase de 20),puros,nacional,9.8
MINI DAVIDOFF Cigar 20*5 P Kubr Pack PW (20),puros,nacional,0.55
MINI DAVIDOFF Cigar Silver (El envase de 20),puros,nacional,15.2
MINI DAVIDOFF Cigarillos Gold (10),puros,nacional,0.67
MINI DAVIDOFF Cigarillos Gold (El envase de 10),puros,nacional,7.6
MINI DAVIDOFF Cigarritos Limited Edition (el envase de 10),cigarrillos,nacional,8
MINI DAVIDOFF Davidoff Gold (El envase de 20),otros,nacional,15.2
MINI DAVIDOFF Davidoff Gold (El envase de 20) CM,otros,nacional,12.74
MINI DAVIDOFF L.E. Lanzamiento (El envase de 50),otros,nacional,7.5
MINI DAVIDOFF Mini Davidoff (El envase de 50),otros,nacional,38
MINI DAVIDOFF Mix (el envase de 360),otros,nacional,170
MINI DAVIDOFF Nicaragua (El envase de 20),otros,nacional,12.4
MINI DAVIDOFF Nicaragua (El envase de 5),otros,nacional,3.1
MINI DAVIDOFF Platinum (El envase de 10),otros,nacional,6.15
MINI DAVIDOFF Platinum (El envase de 20),otros,nacional,12.5
MIRO Capa Negra Lonsdale (20),cigarrillos,nacional,3
MIRO Capa Negra Momentos (20),cigarrillos,nacional,3.2
MIRO Capa Negra Toros (20),cigarrillos,nacional,5
MIRO Gold Series 3 Toros (3),otros,nacional,3.95
MIRO Gordos (20),cigarrillos,nacional,4.5
MIRO Mini Torpedo (15),cigarrillos,nacional,3
MIRO Perlas (24),cigarrillos,nacional,2.2
MIRO Robusto (20),cigarrillos,nacional,4.5
MIRO Robusto Mazo (25),cigarrillos,nacional,0.6
MIRO Short Robusto (15),cigarrillos,nacional,3.95
MIRO Toros (20),cigarrillos,nacional,4
Missisipi (70 g),tabaco-liar,nacional,5.75
Missisipi Brown (100 g),tabaco-liar,nacional,6.4
Missisipi Brown Bolsa (100 g),tabaco-liar,nacional,7.7
Missisipi Original (20 g),tabaco-liar,nacional,1.7
Missisipi Original (35 g),tabaco-liar,nacional,2.6
Missisipi Virginia (35 g),tabaco-liar,nacional,3
Missisipi Virginia (70 g),tabaco-liar,nacional,5
MITHOLOGY Arpía Robusto (20),cigarrillos,nacional,13
MITHOLOGY Arpía Toro (20),cigarrillos,nacional,14
MITHOLOGY Satiro Robusto (20),cigarrillos,nacional,13
MITHOLOGY Satiro Toro (20),cigarrillos,nacional,14
Moe's Blue Beast (50 g),tabaco-liar,nacional,4.4
Moe's Blue Beast (50 g) CM,tabaco-liar,nacional,3.2
Moe's Pink King (50 g),tabaco-liar,nacional,4.4
Moe's Pink King (50 g) CM,tabaco-liar,nacional,3.2
MOGADOR Sweets (El Envase de 20),otros,nacional,2.1
MONSEÑOR DE LA ROMANA Nº 4 (20),cigarrillos,nacional,1.5
MONTE NEGRO 15 Minutos (10),cigarrillos,nacional,1.4
MONTE NEGRO 3 Coronas (3),otros,nacional,1.1
MONTE NEGRO 3 Panetelas (3),otros,nacional,0.95
MONTE NEGRO Anticrisis (50),cigarrillos,nacional,0.35
MONTE NEGRO Brevas Especiales (25),cigarrillos,nacional,0.55
MONTE NEGRO Brevas Especiales (25) CM,cigarrillos,nacional,0.5
MONTE NEGRO Bucaneros (El envase de 10),otros,nacional,3
MONTE NEGRO Bucaneros (El envase de 10) CM,otros,nacional,2
MONTE NEGRO Bucaneros Cuba (El envase de 10),otros,nacional,3
MONTE NEGRO Bucaneros Cuba Blend (El envase de 10) CM,otros,nacional,2
MONTE NEGRO Bucaneros Mini (10),cigarrillos,nacional,0.2
MONTE NEGRO Bucaneros Mini (10) CM,cigarrillos,nacional,0.15
MONTE NEGRO Coronas (25),cigarrillos,nacional,0.55
MONTE NEGRO Coronas 48 Humidor (48),cigarrillos,nacional,1.7
MONTE NEGRO Coronas 48 Humidor (48) CM,cigarrillos,nacional,0.8
MONTE NEGRO Coronitas (25),cigarrillos,nacional,0.34
MONTE NEGRO Coronitas (25) CM,cigarrillos,nacional,0.3
MONTE NEGRO Corsarios (El envase de 10),otros,nacional,2.9
MONTE NEGRO Corsarios (El envase de 10) CM,otros,nacional,2.7
MONTE NEGRO Cristales Número 3 (24),cigarrillos,nacional,2.35
MONTE NEGRO Especiales Mazo (25),cigarrillos,nacional,1.8
MONTE NEGRO Gordo (10),cigarrillos,nacional,2.1
MONTE NEGRO Magnum (10),cigarrillos,nacional,1.9
MONTE NEGRO Mini Torpedo (10),cigarrillos,nacional,1.5
MONTE NEGRO Minis (El Envase de 10),otros,nacional,2
MONTE NEGRO Monte Negro Enorme (5),otros,nacional,2.2
MONTE NEGRO Panetelas (25),cigarrillos,nacional,1.4
MONTE NEGRO Panetelas 80 Humidor (80),cigarrillos,nacional,0.95
MONTE NEGRO Panetelas 80 Humidor (80) CM,cigarrillos,nacional,0.75
MONTE NEGRO Petit Robusto (10),cigarrillos,nacional,1.5
MONTE NEGRO Piratas (el envase de 10),otros,nacional,2.9
MONTE NEGRO Piratas (el envase de 10) CM,otros,nacional,2.7
MONTE NEGRO Piratas (el envase de 5),otros,nacional,1.4
MONTE NEGRO Piratas (el envase de 5) CM,otros,nacional,1.1
MONTE NEGRO Robusto Cuban Seeds (5),otros,nacional,2
MONTE NEGRO Robusto Mazo (25),cigarrillos,nacional,1.9
MONTE NEGRO Robusto Nicaragua (5),otros,nacional,2
MONTE NEGRO Robusto Republica Dominicana (5),otros,nacional,2
MONTE NEGRO Robustos (25),cigarrillos,nacional,0.55
MONTE NEGRO Serie Oro (24),cigarrillos,nacional,2.4
MONTE NEGRO Serie Oro CM,otros,nacional,1.65
MONTE NEGRO Serie Oro Edición Especial (24),cigarrillos,nacional,2.3
MONTE NEGRO Serie Oro Edición Especial Limitada,otros,nacional,1.95
MONTE NEGRO Serie Oro Edición Especial Limitada CM,otros,nacional,1.65
MONTE NEGRO Sublimes (24),cigarrillos,nacional,1.9
MONTE NEGRO Sublimes 2 (24),cigarrillos,nacional,2.5
MONTE NEGRO Toro (10),cigarrillos,nacional,2
MONTE NEGRO Torpedos Mazo (25),cigarrillos,nacional,2
MONTE NEGRO Volcano (10),cigarrillos,nacional,0.25
MONTE NEGRO Volcano (10) CM,cigarrillos,nacional,0.2
MONTEALTO Cristal (20),cigarrillos,nacional,2.95
MONTEALTO Presidente (10),cigarrillos,nacional,6.5
MONTEALTO Robustos (25),cigarrillos,nacional,2.94
MONTECRISTO Club (El envase de 10),otros,nacional,8
MONTECRISTO Club (El envase de 10) CM,otros,nacional,6.75
MONTECRISTO Club (El envase de 20),otros,nacional,15.6
MONTECRISTO Club (El envase de 20) CM,otros,nacional,13.15
MONTECRISTO Colección Vintage Montecristo Nº 1 (19),cigarrillos,nacional,25.8
MONTECRISTO Dantes (10) el 2016,cigarrillos,nacional,67
MONTECRISTO Double Edmundo (10),cigarrillos,nacional,25.8
MONTECRISTO Double Edmundo (10) CM,cigarrillos,nacional,21.8
MONTECRISTO Double Edmundo (25),cigarrillos,nacional,25.8
MONTECRISTO Double Edmundo (25) CM,cigarrillos,nacional,21.8
MONTECRISTO Double Edmundo (3),otros,nacional,25.8
MONTECRISTO Double Edmundo (3) CM,otros,nacional,21.8
MONTECRISTO Edmundo (25),cigarrillos,nacional,25.7
MONTECRISTO Edmundo (25) CM,cigarrillos,nacional,21.75
MONTECRISTO Edmundo (3),otros,nacional,25.7
MONTECRISTO Edmundo (3) CM,otros,nacional,21.75
MONTECRISTO Especial (25),cigarrillos,nacional,25.4
MONTECRISTO Especial (25) CM,cigarrillos,nacional,21.5
MONTECRISTO Especial Nº 2 (25),cigarrillos,nacional,18.9
MONTECRISTO Especial Nº 2 (25) CM,cigarrillos,nacional,16
MONTECRISTO Gran Pirámides Libro (20),cigarrillos,nacional,356.9
MONTECRISTO Joyitas (25),cigarrillos,nacional,9
MONTECRISTO Joyitas (25) CM,cigarrillos,nacional,7.65
MONTECRISTO Linea 1935 Dumas (20),cigarrillos,nacional,52
MONTECRISTO Linea 1935 Leyenda (20),cigarrillos,nacional,75.5
MONTECRISTO Linea 1935 Maltes (20),cigarrillos,nacional,66
MONTECRISTO Media Corona (el envase de 5),otros,nacional,41
MONTECRISTO Medias Coronas (25),cigarrillos,nacional,7.9
MONTECRISTO Medias Coronas (25) CM,cigarrillos,nacional,6.7
MONTECRISTO Mini (El envase de 10),otros,nacional,6.3
MONTECRISTO Mini (El envase de 10) CM,otros,nacional,5.3
MONTECRISTO Mini (El envase de 20),otros,nacional,12.4
MONTECRISTO Mini (El envase de 20) CM,otros,nacional,10.5
MONTECRISTO Mini (El envase de 50),otros,nacional,30.5
MONTECRISTO Mini (El envase de 50) CM,otros,nacional,25.75
MONTECRISTO Mini Blue (El envase de 20),otros,nacional,4.9
MONTECRISTO Mini Blue (El envase de 20) CM,otros,nacional,4.15
MONTECRISTO Mini Red (El envase de 20),otros,nacional,4.9
MONTECRISTO Mini Red (El envase de 20) CM,otros,nacional,4.15
MONTECRISTO Montecristo A (5),otros,nacional,65
MONTECRISTO Montecristo A (5) CM,otros,nacional,54.95
MONTECRISTO Montecristo Carmen 250 Aniversario Real Fábrica de Tabacos de Sevilla (10),cigarrillos,nacional,125
MONTECRISTO Montecristo Carmen 250 Aniversario Real Fábrica de Tabacos de Sevilla (100),otros,nacional,300
MONTECRISTO Montecristo Colección Vintage Montecristo No.4 (19),cigarrillos,nacional,17
MONTECRISTO Montecristo Edmundo - Tauromaquia y Francisco Esplá (10),cigarrillos,nacional,36.1
MONTECRISTO Montecristo Edmundo Reserva Cosecha 2018 (20),cigarrillos,nacional,190.6
MONTECRISTO Montecristo Edmundo Tubo (3),otros,nacional,26.4
MONTECRISTO Montecristo Edmundo Tubo (3) CM,otros,nacional,22.2
MONTECRISTO Montecristo Elba (Premier) E.L. 2025 (El envase de 5),otros,nacional,600
MONTECRISTO Montecristo L'Esprit Le Crepuscule (50),cigarrillos,nacional,588
MONTECRISTO Montecristo Nº 1 (25),cigarrillos,nacional,20.9
MONTECRISTO Montecristo Nº 1 (25) CM,cigarrillos,nacional,17.65
MONTECRISTO Montecristo Nº 2 (10),cigarrillos,nacional,25.8
MONTECRISTO Montecristo Nº 2 (10) CM,cigarrillos,nacional,21.8
MONTECRISTO Montecristo Nº 2 (25),cigarrillos,nacional,25.8
MONTECRISTO Montecristo Nº 2 (25) CM,cigarrillos,nacional,21.8
MONTECRISTO Montecristo Nº 2 (3),otros,nacional,25.8
MONTECRISTO Montecristo Nº 2 (3) CM,otros,nacional,21.8
MONTECRISTO Montecristo Nº 3 (25),cigarrillos,nacional,16.6
MONTECRISTO Montecristo Nº 3 (25) CM,cigarrillos,nacional,14.05
MONTECRISTO Montecristo Nº 3 (5),otros,nacional,16.6
MONTECRISTO Montecristo Nº 3 (5) CM,otros,nacional,14.05
MONTECRISTO Montecristo Nº 4 (10),cigarrillos,nacional,12.7
MONTECRISTO Montecristo Nº 4 (10) CM,cigarrillos,nacional,10.75
MONTECRISTO Montecristo Nº 4 (25),cigarrillos,nacional,12.7
MONTECRISTO Montecristo Nº 4 (25) CM,cigarrillos,nacional,10.75
MONTECRISTO Montecristo Nº 4 (3),otros,nacional,12.7
MONTECRISTO Montecristo Nº 4 (3) CM,otros,nacional,10.75
MONTECRISTO Montecristo Nº 4 (5),otros,nacional,12.7
MONTECRISTO Montecristo Nº 4 (5) CM,otros,nacional,10.75
MONTECRISTO Montecristo Nº 5 (10),cigarrillos,nacional,9.1
MONTECRISTO Montecristo Nº 5 (10) CM,cigarrillos,nacional,7.75
MONTECRISTO Montecristo Nº 5 (25),cigarrillos,nacional,9.1
MONTECRISTO Montecristo Nº 5 (25) CM,cigarrillos,nacional,7.75
MONTECRISTO Montecristo Nº 5 (5),otros,nacional,9.1
MONTECRISTO Montecristo Nº 5 (5) CM,otros,nacional,7.75
MONTECRISTO Montecristo No.2 - Tauromaquia y Mazzantini (10),cigarrillos,nacional,35
MONTECRISTO Montecristo Open Junior 10 Años de Añejamiento (20),cigarrillos,nacional,11.2
MONTECRISTO Montecristo Open Slam (20),cigarrillos,nacional,25.8
MONTECRISTO Montecristo Short (10),cigarrillos,nacional,1.3
MONTECRISTO Montecristo Short (10) CM,cigarrillos,nacional,1.1
MONTECRISTO Montecristo Short 50 Edición Limitada 2021 (El envase de 50),otros,nacional,74
MONTECRISTO Montecristo Short 66 Year of the Rabbit Edición Limitada 2023 (El envase de 66),otros,nacional,105
MONTECRISTO Montecristo Short Year Of The Snake Edición Limitada 2025 (El envase de 66),otros,nacional,120
MONTECRISTO Montecristo Tubos (10),cigarrillos,nacional,19.9
MONTECRISTO Montecristo Tubos (10) CM,cigarrillos,nacional,16.85
MONTECRISTO Montecristo Tubos (25),cigarrillos,nacional,19.9
MONTECRISTO Montecristo Tubos (25) CM,cigarrillos,nacional,16.85
MONTECRISTO Montecristo Wide Edmundo (10),cigarrillos,nacional,26.3
MONTECRISTO Montecristo Wide Edmundo (25),cigarrillos,nacional,26.3
MONTECRISTO Open Eagle Caja (20),cigarrillos,nacional,28.4
MONTECRISTO Open Eagle Caja (20) CM,cigarrillos,nacional,24.05
MONTECRISTO Open Eagle Tubo (3),otros,nacional,29.1
MONTECRISTO Open Eagle Tubo (3) CM,otros,nacional,24.6
MONTECRISTO Open Junior Caja (20),cigarrillos,nacional,9.1
MONTECRISTO Open Junior Caja (20) CM,cigarrillos,nacional,7.75
MONTECRISTO Open Junior Tubo (3),otros,nacional,9.8
MONTECRISTO Open Junior Tubo (3) CM,otros,nacional,8.3
MONTECRISTO Open Master Caja (20),cigarrillos,nacional,22.6
MONTECRISTO Open Master Caja (20) CM,cigarrillos,nacional,19.1
MONTECRISTO Open Master Tubo (3),otros,nacional,23.3
MONTECRISTO Open Master Tubo (3) CM,otros,nacional,19.7
MONTECRISTO Open Regata Caja (20),cigarrillos,nacional,14.6
MONTECRISTO Open Regata Caja (20) CM,cigarrillos,nacional,12.35
MONTECRISTO Open Regata Tubo (3),otros,nacional,15.3
MONTECRISTO Open Regata Tubo (3) CM,otros,nacional,12.95
MONTECRISTO Petit Edmundo (10),cigarrillos,nacional,18.3
MONTECRISTO Petit Edmundo (10) CM,cigarrillos,nacional,15.5
MONTECRISTO Petit Edmundo (25),cigarrillos,nacional,18.3
MONTECRISTO Petit Edmundo (25) CM,cigarrillos,nacional,15.5
MONTECRISTO Petit Edmundo Tubo (3),otros,nacional,19
MONTECRISTO Petit Edmundo Tubo (3) CM,otros,nacional,16.05
MONTECRISTO Petit N.2 T (3),otros,nacional,19
MONTECRISTO Petit N.2 T (3) CM,otros,nacional,16.1
MONTECRISTO Petit Nº 2 (10),cigarrillos,nacional,18.3
MONTECRISTO Petit Nº 2 (10) CM,cigarrillos,nacional,15.5
MONTECRISTO Petit Nº 2 (25),cigarrillos,nacional,18.3
MONTECRISTO Petit Nº 2 (25) CM,cigarrillos,nacional,15.5
MONTECRISTO Petit Nº 2 (3),otros,nacional,18.3
MONTECRISTO Petit Nº 2 (3) CM,otros,nacional,15.5
MONTECRISTO Petit Tubos (25),cigarrillos,nacional,13.4
MONTECRISTO Petit Tubos (25) CM,cigarrillos,nacional,11.35
MONTECRISTO Petit Tubos (3),otros,nacional,13.4
MONTECRISTO Petit Tubos (3) CM,otros,nacional,11.35
MONTECRISTO Petit Tubos (5),otros,nacional,13.4
MONTECRISTO Petit Tubos (5) CM,otros,nacional,11.35
MONTECRISTO Puritos (25),cigarrillos,nacional,1.85
MONTECRISTO Puritos (25) CM,cigarrillos,nacional,1.55
MONTECRISTO Puritos (5),otros,nacional,1.85
MONTECRISTO Puritos (5) CM,otros,nacional,1.55
MONTECRISTO Supremos E.L. 2019 (25),cigarrillos,nacional,97.9
MONTEGO Montego Oro Reserva Robusto (10),cigarrillos,nacional,5.75
MONTEGO Montego Prestigio Robusto (10),cigarrillos,nacional,4.95
MONTEGO Montego Sereno Robusto (10),cigarrillos,nacional,4.5
MONTES Serie 0 Amazonas Doble Toro (20),cigarrillos,nacional,8.8
MONTES Serie 0 Amazonas Doble Toro (5),otros,nacional,8.8
MONTES Serie 0 Danubio Robusto (20),cigarrillos,nacional,7.5
MONTES Serie 0 Danubio Robusto (5),otros,nacional,7.5
MONTES Serie 0 Misisipi Perla (20),cigarrillos,nacional,6.8
MONTES Serie 0 Misisipi Perla (5),otros,nacional,6.8
MONTES Serie 0 Nilo Piramide (20),cigarrillos,nacional,7.9
MONTES Serie 0 Nilo Piramide (5),otros,nacional,7.9
MONTES Serie 0 Rob. Bundle (20),cigarrillos,nacional,1.5
MONTES Serie M1 Doble Toro Aconcagua box (20),cigarrillos,nacional,8
MONTES Serie M1 Doble Toro Aconcagua bundle (20),cigarrillos,nacional,7.2
MONTES Serie M1 Gordito Anapurna box (20),cigarrillos,nacional,7.7
MONTES Serie M1 Gordito Anapurna bundle (20),cigarrillos,nacional,6.9
MONTES Serie M1 Half Corona Fuji box (20),cigarrillos,nacional,5.8
MONTES Serie M1 Half Corona Fuji bundle (20),cigarrillos,nacional,5.2
MONTES Serie M1 Robusto Mont Blanc box (20),cigarrillos,nacional,6.5
MONTES Serie M1 Robusto Mont Blanc bundle (20),cigarrillos,nacional,5.85
MONTES Serie M1 Short Robusto Kilimanjaro box (20),cigarrillos,nacional,6.2
MONTES Serie M1 Short Robusto Kilimanjaro bundle (20),cigarrillos,nacional,5.55
MONTES SERIE N Montes Serie N Panatela Larga Baikal (20),cigarrillos,nacional,8.2
MONTES SERIE N Montes Serie N Panatela Larga Baikal (El envase de 5),otros,nacional,41
MONTES SERIE N Montes Serie N Perfecto Ness (20),cigarrillos,nacional,9.5
MONTES SERIE N Montes Serie N Perfecto Ness (El envase de 5),otros,nacional,47.5
MONTES SERIE N Montes Serie N Petit Corona Titicaca (20),cigarrillos,nacional,7
MONTES SERIE N Montes Serie N Petit Corona Titicaca (El envase de 5),otros,nacional,35
MONTES SERIE N Montes Serie N Robusto Victoria (20),cigarrillos,nacional,8.5
MONTES SERIE N Montes Serie N Robusto Victoria (El envase de 5),otros,nacional,42.5
MONTES SERIE N Montes Serie N.P.C.Bundle (El envase de 20),otros,nacional,34
MONTES SERIE N Montes Serie N.P.L. Bundle (El envase de 20),otros,nacional,39
MONTES SERIE N Montes Serie N.P.N. Bundle (El envase de 20),otros,nacional,50
MONTES SERIE N Montes Serie N.R. Bundle (El envase de 20),otros,nacional,40
MONTOSA Montosa Robusto (20),cigarrillos,nacional,5.6
MONTOSA Montosa Short Robusto (20),cigarrillos,nacional,5.4
MONTOSA Montosa Toro (20),cigarrillos,nacional,5.8
Moon Habana (500 g). Tabaco Pipa,tabaco-pipa,nacional,39
Moon Habana 150 Gr. Big (150 g),tabaco-liar,nacional,11.5
Moon Habana Especial Mixture (20 g),tabaco-liar,nacional,1.8
Moon Habana Exclusive Mixture (20 g),tabaco-liar,nacional,1.8
Moon Habana Luxury (60 g),tabaco-liar,nacional,5.7
Moon Habana New Mixture (70 g),tabaco-liar,nacional,5.9
Moon Habana Tabaco de pipa (100 g),tabaco-pipa,nacional,8.3
Moon Habana Tabaco Pipa (70 g),tabaco-pipa,nacional,5.9
Mr. Shisha 1000K (200 g),tabaco-liar,nacional,17
Mr. Shisha 1000K (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha 1000K (50 g),tabaco-liar,nacional,4.85
Mr. Shisha 1000K (50 g) CM,tabaco-liar,nacional,2.7
Mr. Shisha Adan (100 g),tabaco-liar,nacional,7.5
Mr. Shisha Babilonia (200 g),tabaco-liar,nacional,17
Mr. Shisha Babilonia (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha Babilonia (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Boss Mode (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Boss Mode (50 g) CM,tabaco-liar,nacional,2.7
Mr. Shisha Camdown (200 g),tabaco-liar,nacional,17
Mr. Shisha Camdown (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha Camdown (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Coolio (200 g),tabaco-liar,nacional,17
Mr. Shisha Coolio (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha Coolio (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Dosman (200 g),tabaco-liar,nacional,17
Mr. Shisha Dosman (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Ginja Laim (200 g),tabaco-liar,nacional,17
Mr. Shisha Ginja Laim (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha Ginja Laim (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Ginja Laim (50 g) CM,tabaco-liar,nacional,2.7
Mr. Shisha Got Dozen (100 g),tabaco-liar,nacional,7.5
Mr. Shisha Got Dozen (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Got Dozen (50 g) CM,tabaco-liar,nacional,2.7
Mr. Shisha Guayna (200 g),tabaco-liar,nacional,17
Mr. Shisha Guayna (200 g) CM,tabaco-liar,nacional,9.8
Mr. Shisha Guayna (50 g),tabaco-liar,nacional,4.85
Mr. Shisha Habana (50 g),tabaco-liar,nacional,4.85
